2,3,4,5,1,2,0.5,1.5,1.9091e+09,2.1818e+09
2,3,4,5,1,2,0.5,1.5,2.3636e+09,2.8182e+09
2,3,4,5,1,2,0.5,1.5,3.3636e+09,3.6364e+09
2,3,4,5,1,2,0.5,1.5,4.0909e+09,4.4545e+09
2,3,4,5,1,2,0.5,1.5,6.8182e+09,7e+09
2,3,4,5,1,2,0.5,1.5,9.4545e+09,9.6364e+09
